IncidentNum,IncidentName,LATITUDE_C,LONGITUDE_C,Year
VA-VAF-090036,Johnson Creek,37.883889,-80.105278,2009
VA-VAS-09050056,Poor Mountain,37.208333,-80.206667,2009
CA-AFV-3253,Highway,35.991389,-121.494167,2009
CA-ANF-003616,Morris,34.188611,-117.871111,2009
CA-ANF-003622,Station,34.251111,-118.194722,2009
CA-ANF-2787,Osito,34.621944,-118.717222,2009
CA-BDF-11598,COTTONWOOD,34.183611,-117.535556,2009
CA-BDF-13278,SHEEP,34.316944,-117.503333,2009
CA-BDF-7866,FC EAST COMPLEX,34.110833,-116.918056,2009
CA-BDU-001287,FORT,35.891111,-118.190556,2009
CA-BDU-009598,Oak Glen 3,34.051944,-116.986667,2009
CA-BDU-009640,Pendleton,34.038056,-117.021667,2009
CA-BDU-10682,Crafton,34.034167,-117.085833,2009
CA-BEU-002816,BRYSON,35.840556,-121.041111,2009
CA-CDD-5602,MONTGOMERY,33.156667,-115.387222,2009
CA-INF-885,Forks,37.274444,-118.585833,2009
CA-JTP-7519,LOST HORSE,33.940833,-116.133056,2009
CA-KNP-0014,HORSE,36.386944,-118.643889,2009
CA-KRN-0918253,Rocky,35.1,-118.044444,2009
CA-KRN-0924569,WILLOW,35.060556,-118.368611,2009
CA-KRN-18041,Parkway,34.975278,-118.948056,2009
CA-KRN-20073,CAMERON,35.053333,-118.363333,2009
CA-LAC-09194372,PV,33.729444,-118.342778,2009
CA-LFD-000520,GETTY BRUSH FIRE,34.118889,-118.784722,2009
CA-LFD-000925,HARVEY DRIVE FIRE,34.233333,-118.433333,2009
CA-LPF-002631,La Brea,34.95,-119.9775,2009
CA-LPF-1479,Jesusita,34.465556,-119.723333,2009
CA-LPF-2536,Ponderosa,35.995,-121.397222,2009
CA-MCP-091662,Yankee,33.435278,-117.520833,2009
CA-MCP-2601,RIDGE,33.416389,-117.4025,2009
CA-MMU-010648,49,37.698333,-120.185278,2009
CA-MMU-10699,ASH,37.086944,-119.634167,2009
CA-ORC-74734,Ortega,33.520556,-117.555833,2009
CA-RRU-046619,Oliver,33.734444,-117.025278,2009
CA-RRU-059617,ELM,33.898056,-116.754444,2009
CA-RRU-059933,Rabbit,33.935278,-117.036944,2009
CA-RRU-060763,Lambs,33.850556,-117.007222,2009
CA-RRU-069066,WINCHESTER,33.712778,-117.084167,2009
CA-RRU-80009,Bluff,33.970556,-116.883333,2009
CA-RRU-82718,Vail,33.47,-116.953333,2009
CA-SQF-002025,SHOTGUN,36.336389,-118.535556,2009
CA-SQF-2098,FAIRVIEW,35.942222,-118.482222,2009
CA-SQF-2139,LION COMPLEX,36.130833,-118.300833,2009
CA-SQF-2896,Corral,35.851111,-118.443889,2009
CA-SQF-3728,POWER,36.158056,-118.711389,2009
CA-STF-002207,KNIGHT,38.18,-120.253889,2009
CA-TUU-000126,TUU LIGHTNING COMPLEX,35.898611,-118.886389,2009
CA-VNC-0054871,GUIBERSON,34.372222,-118.865,2009
CA-VNC-46613,Vintage,34.323333,-119.347778,2009
CA-YNP-1510,GROUSE,37.690833,-119.683611,2009
CA-YNP-1659,HARDEN,37.893611,-119.703611,2009
CA-YNP-2968,WILDCAT,37.936944,-119.490278,2009
CA-YNP-3660,BIG MEADOW,37.704722,-119.749167,2009
AZ-2009-0453,ELK HORN,31.836111,-111.563889,2009
AZ-A2S-090861,CINDER CONE,34.118333,-109.38,2009
AZ-A2S-2009-0254,55,34.225278,-109.4725,2009
AZ-A3S-090222,ELGIN,31.665833,-110.537778,2009
AZ-A3S-090281,MULE PASS,31.460556,-109.945,2009
AZ-A3S-090350,GHOST TOWN,31.773333,-109.825278,2009
AZ-A3S-090854,LIME PEAK,32.084444,-110.153056,2009
AZ-A3S-2009104,GERONIMO,31.900833,-109.529722,2009
AZ-ASF-090168,Wagon Draw,34.481944,-110.8,2009
AZ-ASF-090183,Pierce Mountain,34.138333,-109.742222,2009
AZ-ASF-090237,Home,33.819722,-109.387778,2009
AZ-ASF-090240,Wallow,33.587778,-109.470833,2009
AZ-ASF-090247,Wildcat,33.706667,-109.458611,2009
AZ-ASF-090319,Reno,33.605278,-109.443889,2009
AZ-ASF-090370,Bachelor,34.277222,-110.867222,2009
AZ-AZS-090074,GLEESON,31.716667,-109.890556,2009
AZ-CNF-000006,Valentine,31.506944,-108.979722,2009
AZ-CNF-000007,Hog,31.502222,-109.083611,2009
AZ-CNF-000014,MONTANA,31.463611,-111.161111,2009
AZ-CNF-000020,May Day,31.690556,-109.191944,2009
AZ-CNF-000025,FISH,31.723056,-110.766389,2009
AZ-CNF-000033,IRISHMAN,31.475,-108.866944,2009
AZ-CNF-000037,Canelo,31.558056,-110.513333,2009
AZ-CNF-000042,Bear,31.425,-110.346944,2009
AZ-CNF-000060,MELENDREZ PASS,31.770833,-110.822222,2009
AZ-CNF-000061,Skeleton,31.565,-108.996944,2009
AZ-CNF-000067,LOCHIEL,31.3575,-110.635833,2009
AZ-CNF-000068,LITTLE ALAMO,31.370833,-111.006667,2009
AZ-CNF-000078,RUBY,31.504722,-111.199722,2009
AZ-CNF-009130,LESNA PEAK,31.505556,-111.420556,2009
AZ-COF-000034,Point Fire,34.41,-111.408333,2009
AZ-COF-0032,Tucker,34.490556,-111.168056,2009
AZ-COF-015,Bear,34.981111,-111.826944,2009
AZ-COF-031,Rattle Ridge,34.6275,-111.565556,2009
AZ-COF-035,Real,34.8625,-111.557222,2009
AZ-COF-050,Independence,34.498889,-111.355,2009
AZ-COF-055,Fourth of July Complex,34.485556,-111.234167,2009
AZ-COF-065,RED,35.510556,-111.888333,2009
AZ-COF-067,Brady Fire,34.684444,-111.481389,2009
AZ-COF-069,Raptor,34.846944,-111.460556,2009
AZ-COF-087,Cinder Hills,35.326944,-111.458056,2009
AZ-COF-093,Resevoir,34.562778,-111.1825,2009
AZ-COF-099,Taylor,35.003056,-111.933611,2009
AZ-COF-118,BOW,34.613333,-111.3875,2009
AZ-CRA-090593,Deer,34.118889,-114.379167,2009
AZ-CRA-091030,ATV,33.876667,-114.501111,2009
AZ-CRD-090703,CLIFFS,35.676389,-113.849722,2009
AZ-CRD-2009-0087,AZTEC,32.900556,-113.460556,2009
AZ-FTA-000090,Mud Springs,33.598889,-109.995,2009
AZ-FTA-000190,Northern Complex,34.016667,-110.068333,2009
AZ-FTA-0119,West Bull Flats,34.258333,-110.709444,2009
AZ-GCP-000059,ASPEN,36.218333,-111.986389,2009
AZ-KNF-000407,Indian Fire,35.926667,-112.093333,2009
AZ-KNF-000592,PIPELINE,36.595,-112.364722,2009
AZ-KNF-00392,Castle,36.588333,-112.303611,2009
AZ-KNF-00872,Fracas,36.640556,-112.246111,2009
AZ-KNF-0602,Miller,35.880556,-112.065,2009
AZ-KNF-0605,Rae,35.938056,-112.075278,2009
AZ-KNF-0656,Anderson,35.845278,-111.859167,2009
AZ-KNF-0705,RIDGE,36.77,-112.27,2009
AZ-KNF-1050,Twin Fire,35.209167,-112.236111,2009
AZ-KNF-455,Cross,35.019444,-112.077778,2009
AZ-NAA-0014,Clay Hill Pass,37.280278,-110.390833,2009
AZ-NAA-094,Sawmill 2,35.8075,-109.204722,2009
AZ-PNF-090352,Hyde,34.811667,-112.910833,2009
AZ-PNF-090631,Woodchute Fire,34.718056,-112.16,2009
AZ-PPA-000023,FRESNAL,31.811389,-111.6025,2009
AZ-PPA-000076,THREE PEAKS,31.663333,-111.625278,2009
AZ-PPA-065,SAN JUAN,31.944444,-111.651944,2009
AZ-SCA-000099,FOUR MILE,33.293333,-109.592222,2009
AZ-SCA-212,BEAR CANYON,33.539722,-110.294444,2009
AZ-TCA-090020,Prospect,35.946944,-113.112778,2009
AZ-TNF-0000067,Rim,34.413056,-111.233333,2009
AZ-TNF-000020,Dripping Springs,34.386667,-111.434167,2009
AZ-TNF-000039,Pioneer,33.2775,-110.773056,2009
AZ-TNF-000100,Water Wheel,34.349722,-111.285556,2009
AZ-TNF-055,Board,33.975833,-110.926667,2009
AZ-TNF-098,PEELEY,33.005556,-111.496111,2009
NM-ABD-286,Chivato,35.56,-107.311944,2009
NM-BAP-0023,SAN MIGUEL,35.73,-106.348333,2009
NM-CAD-000024,Cherry,33.110833,-105.053611,2009
NM-CAD-014,Cuervo,32.795278,-105.119722,2009
NM-CAD-233,Texas Hill,32.4225,-104.800278,2009
NM-CIF-000263,Main,34.955,-106.389167,2009
NM-CIF-000303,FISHER,33.872778,-107.5675,2009
NM-FWS-00441,Black Butte,34.626944,-107.231667,2009
NM-GNF-000170,Diamond,33.275556,-108.038056,2009
NM-GNF-000304,TURKEY,33.332778,-107.905833,2009
NM-GNF-000334,MOORE,33.210556,-108.042222,2009
NM-GNF-00313,Allie,32.928611,-108.518611,2009
NM-GNF-00345,Hightower,32.923889,-108.103056,2009
NM-GNF-00365,Willie,34.062778,-108.722778,2009
NM-GNF-00367,Moraga,33.733611,-108.433333,2009
NM-GNF-00393,Whitewater,33.328056,-108.768611,2009
NM-GNF-00399,Trigger,33.0175,-108.243333,2009
NM-GNF-00402,Cougar,33.114167,-107.946944,2009
NM-GNF-00416,Eagle,33.709444,-108.576667,2009
NM-GNF-00436,RADAR,33.018889,-108.926389,2009
NM-GNF-00442,McCauley,32.626111,-108.245833,2009
NM-GNF-00487,Park,33.146944,-107.9975,2009
NM-GNF-005,Flying V,33.389444,-108.466944,2009
NM-GNF-0239,Joshua,33.863333,-108.866389,2009
NM-GNF-025,Willow,33.759444,-108.529167,2009
NM-GNF-2009-204,Meason,33.141667,-108.021667,2009
NM-LCD-EQ9Y,WINDY TANK,32.551667,-105.916944,2009
NM-LCD-ER7A,WINDY TANK 2,32.560833,-105.907778,2009
NM-LCD-EU56,OROGRANDE,32.383889,-106.040556,2009
NM-LCD-EUX9,COOKES,32.561111,-107.469722,2009
NM-LCD-EV11,Next Day Fire,32.541111,-105.9325,2009
NM-LCD-EY92,BLUE,32.5475,-105.977222,2009
NM-MEA-,Number 5,33.303333,-105.459167,2009
NM-MEA-017,Moon Spring,33.038056,-105.575833,2009
NM-N3S-0496,Carpenter,32.53,-108.013333,2009
NM-N3S-0702X,Battallion,31.454167,-108.9125,2009
NM-N3S-0757X,Pasco,31.356389,-108.8625,2009
NM-N3S-ET72,Cimarron,34.256111,-108.943611,2009
NM-N4S-0037,Garrett,34.647778,-105.047222,2009
NM-N4S-066,Soldier,35.663611,-105.653056,2009
NM-N4S-4049,Widner,34.601944,-103.73,2009
NM-N4S-4090,Stoner,35.116111,-103.368056,2009
NM-N4S-4093,CAIN,35.618333,-103.473611,2009
NM-N4S-4094,RED ROCK,35.568889,-103.405556,2009
NM-N4S-4097,CULBERTSON,35.525,-103.366389,2009
NM-N5S-000227,Timberon,32.631389,-105.744167,2009
NM-N5S-000246,FRESQUEZ 2,33.408611,-105.155278,2009
NM-N5S-00286,ALAMO,34.699167,-104.242222,2009
NM-N5S-017,Ancho,33.905,-105.5475,2009
NM-N5S-056,Orchard,33.160833,-104.396389,2009
NM-N5S-074,LANE,33.437222,-103.647222,2009
NM-N5S-094,MORRIS,34.420833,-104.496111,2009
NM-N5S-096,HARRIS,33.196944,-103.247222,2009
NM-N5S-097,TURKEY TRACK,33.076667,-104.109444,2009
NM-N5S-102,CAPP,32.941389,-103.531111,2009
NM-N5S-111,PICACHO,32.887778,-105.172778,2009
NM-N5S-114,KLIEN,33.387222,-103.558333,2009
NM-N5S-115,BUCKEYE,32.737222,-103.585278,2009
NM-N5S-154,COBB,34.221389,-105.613611,2009
NM-N5S-156,238,32.791667,-103.496667,2009
NM-N5S-159,HAAKER,32.881194,-103.591639,2009
NM-N5S-169,62-180,32.696667,-103.350278,2009
NM-N5S-176,GARRISON 30,33.821111,-103.224722,2009
NM-N5S-192,ORCHARD PARK,33.268611,-104.397778,2009
NM-N5S-198,FOUR MILE,32.699722,-105.051944,2009
NM-N5S-237,CUTLER,32.738611,-103.553333,2009
NM-N5S-247,VISTA,33.825833,-105.338333,2009
NM-N5S-260,MM25,32.254167,-104.623056,2009
NM-N5S-269,PRICILLA,33.014083,-103.711111,2009
NM-N5S-272,WARD,34.103333,-104.100278,2009
NM-N5S-276,TWIN MILLS,34.449444,-104.388333,2009
NM-N5S-277,GOFF,33.256944,-103.6325,2009
NM-N5S-287,SAND,33.489722,-103.468889,2009
NM-N5S-294,GEORGE HAY,33.759444,-103.408889,2009
NM-N5S-295,GAME RESERVE,33.606389,-103.443611,2009
NM-N6S-000329,Jaralosa,34.743889,-109.0275,2009
NM-NMS-248,EAST TRANSWESTERN,33.960556,-105.288333,2009
NM-ROD-000022,Columbine,33.668611,-104.760556,2009
NM-ROD-015,Cato,33.504722,-103.728611,2009
NM-ROD-016,Stargrass,33.938611,-104.833056,2009
NM-SCD-EYQ9,Mesa,33.882222,-106.131667,2009
NM-SNF-093,Jacquez,36.313333,-106.958333,2009
NV-BMD-000182,China,39.718611,-116.961667,2009
NV-CCD-0659,TRAILER 1,39.787222,-120.033611,2009
NV-CCD-0660,REDROCK,39.897222,-120.029722,2009
NV-CCD-0848,WILDCAT,40.218056,-119.442222,2009
NV-CCD-0987,HOYT,39.821111,-117.559167,2009
NV-EKD-000664,Rossi,41.073333,-116.399722,2009
NV-ELD-000120,SAMS,37.380556,-114.255556,2009
NV-ELD-00122,Upper Springs,38.253889,-114.189444,2009
NV-ELD-119,SAWMILL,37.35,-114.266667,2009
NV-ELD-243,Quakin Aspen,38.231389,-114.074722,2009
NV-HTF-000860,East Slide Rock Ridge,41.78,-115.327222,2009
NV-HTF-0756,BOULDER,38.696944,-119.366389,2009
NV-NNS-000684,Independence,41.180833,-114.607222,2009
NV-NWS-1176,MILLER,39.075,-119.13,2009
NV-SND-000021,Toquop,36.746389,-114.191111,2009
NV-WID-0000132,Limbo,40.431389,-119.221944,2009
AK-DAS-012219,Delta Complex,64.334722,-145.694444,2010
AK-DAS-012231,Upper Gerstle,63.7,-145.167222,2010
AK-DAS-012250,South Fork Healy,63.989444,-144.284167,2010
AK-DAS-012312,Big Swede,64.238889,-144.812222,2010
AK-FAS-011099,263 Parks,64.053889,-149.1825,2010
AK-FAS-011182,Broken Tree,64.568056,-150.156111,2010
AK-FAS-011206,Popavich,63.933333,-148.816667,2010
AK-FAS-011230,Granite Tors,64.785833,-146.223611,2010
AK-GAD-000180,Noorvik Landfill,66.816667,-161.066667,2010
AK-GAD-000271,Twomile Creek,63.656944,-156.449444,2010
AK-GAD-000398,Sidik Lake,68.143056,-158.944722,2010
AK-GAD-000443,SHEKLUKSHUK RANGE,66.760833,-157.399167,2010
AK-GAD-000458,Takhakdona Hills,65.600278,-155.029722,2010
AK-GAD-000460,Montana Creek,65.808056,-162.4275,2010
AK-GAD-000461,Derby Creek,65.905556,-158.814444,2010
AK-GAD-000462,Goldbug Creek,66.760833,-162.574444,2010
AK-GAD-000476,Louie Creek,65.5775,-156.681389,2010
AK-GAD-000488,Yuki River,64.435,-156.182222,2010
AK-GAD-000490,Kiliovilik Creek,66.595556,-157.514167,2010
AK-GAD-000510,Noatak River,67.152222,-162.471111,2010
AK-GAD-000531,Klery Creek,67.155278,-160.441944,2010
AK-GAD-000550,Evaingiknuk,67.9025,-162.658333,2010
AK-GAD-000554,Rok North,68.139444,-161.557778,2010
AK-GAD-000557,Squirrel River South,67.240833,-161.602778,2010
AK-GAD-000561,Kaluktavik River,67.957778,-160.892222,2010
AK-GAD-000563,Lake Tutusirok,68.175278,-159.695556,2010
AK-GAD-000573,Eli River,67.663333,-162.491111,2010
AK-GAD-000589,Jade Mountains,67.141389,-157.703889,2010
AK-GAD-000592,Nanielik Creek,68.087222,-158.884722,2010
AK-GAD-000616,Tipooktulearuk River,65.178333,-160.503611,2010
AK-GAD-000621,Klikhtentotzna Creek,66.589167,-154.865833,2010
AK-GAD-000629,Kobuk,66.968056,-159.858611,2010
AK-GAD-000638,Salmon River,67.476389,-159.821667,2010
AK-GAD-000644,Avan River,68.054167,-162.1675,2010
AK-MID-000010,Stuart Creek 1,64.735556,-146.472222,2010
AK-MID-000035,OKLAHOMA 1,64.002222,-146.313611,2010
AK-MID-000093,Clear Creek Buttes,64.511111,-148.110556,2010
AK-MID-000097,South Fork Chena,64.72,-146.441111,2010
AK-MID-000138,Mississippi Impact Area,63.901111,-145.993056,2010
AK-MID-000399,Willow Creek,64.706111,-148.097778,2010
AK-MID-000625,Clear Creek Buttes 2,64.586667,-147.789167,2010
AK-MID-000734,Dry Creek,64.516667,-147.6,2010
AK-MSS-001278,Eklutna,61.311667,-148.973333,2010
AK-SWS-004137,Turquoise Lake,62.395,-153.503333,2010
AK-SWS-004295,Mukslulik,60.991111,-158.350556,2010
AK-SWS-004305,Hawk River,60.251667,-161.058889,2010
AK-SWS-004604,No Name Creek,63.389167,-153.678611,2010
AK-SWS-73004228,MYSTERY,63.431667,-154.520556,2010
AK-SWS-73004261,Reindeer River,62.446111,-158.539444,2010
AK-SWS-73004264,North Fork,63.300556,-154.033056,2010
AK-SWS-73004267,Dominion,63.363333,-156.381111,2010
AK-SWS-73004269,McClean Creek,63.645,-156.306111,2010
AK-SWS-73004276,Lone Mountain,62.479444,-154.748611,2010
AK-TAD-000128,Toklat,64.658333,-149.883056,2010
AK-TAD-000213,Applegate,65.200278,-149.997778,2010
AK-TAD-000222,Chitanatala,64.756111,-151.773056,2010
AK-TAD-000240,Cascaden Ridge,65.413333,-148.993611,2010
AK-TAD-000241,Jeannes Lake,64.1,-151.35,2010
AK-TAD-000256,Sischu 1,64.202778,-152.637222,2010
AK-TAD-000257,Sischu 2,64.137222,-152.850278,2010
AK-TAD-000258,Paradise Fork,63.868333,-153.5425,2010
AK-TAD-000260,Winter Trail,67.05,-151.25,2010
AK-TAD-000266,Slokenjikh,65.9,-152.516667,2010
AK-TAD-000296,Lost River,64.466667,-154.316667,2010
AK-TAD-000337,Holonada,65.993611,-152.209722,2010
AK-TAD-000341,TOLAVANA,65.1,-149.333333,2010
AK-TAD-000349,Ernie Creek,67.933333,-150.816667,2010
AK-TAD-000377,Niakogon Mtn.,68.881667,-153.031667,2010
AK-TAD-000383,Canyon Creek,65.478333,-151.088333,2010
AK-TAD-000396,Hog River,66.833333,-154.016667,2010
AK-TAD-000402,West Fork,65.425833,-154.385556,2010
AK-TAD-000417,Brooks Creek,65.28,-148.748333,2010
AK-TAD-000464,Grand Creek,64.529444,-153.492222,2010
AK-TAD-000524,Siruk Creek,66.7225,-154.0625,2010
AK-TAD-000537,Peavey Creek,66.675,-151.905278,2010
AK-TAD-000605,The Divide,66.871389,-154.380833,2010
AK-TAD-000749,Redlands Lake,64.69,-152.2875,2010
AK-TAS-013208,Eagle Trail Fire,63.433056,-143.419722,2010
AK-UYD -000635,Canvasback Lake,66.405,-146.425,2010
AK-UYD-000152,Sucker River,66.553333,-145.121667,2010
AK-UYD-000242,South Schwatka,65.779444,-147.526389,2010
AK-UYD-000251,Sheenjek 2,67.581389,-144.115556,2010
AK-UYD-000302,Bull Creek,65.966667,-141.116667,2010
AK-UYD-000318,Yukon Slough,65.281111,-141.920556,2010
AK-UYD-000319,Witch Mountain,65.341667,-141.971111,2010
AK-UYD-000321,Judge Creek,65.527222,-142.291389,2010
AK-UYD-000322,Indian Grave Creek,65.616944,-141.200556,2010
AK-UYD-000324,Big Mountain,66.321111,-141.755,2010
AK-UYD-000332,Waterfall,65.323333,-141.316944,2010
AK-UYD-000336,Dempsey Creek,66.15,-142.025833,2010
AK-UYD-000342,Christian River,67.529167,-145.414444,2010
AK-UYD-000501,Pat Creek,66.201389,-148.798889,2010
AK-UYD-000572,Fiasco Lake,65.919722,-144.200833,2010
AK-UYD-000595,Big Duck Lake,66.081667,-142.350833,2010
AK-UYD-000596,Tchulkade Lake,66.347222,-143.369167,2010
AK-UYD-000613,Hadweenzic,66.637778,-146.925833,2010
AK-UYD-000614,Three Sleep,66.074722,-147.896389,2010
B06-26-01,Cedar Bridge Materials,39.781944,-74.384167,2010
CT-CTS-000001,Hancock Brook,41.642778,-73.025,2010
IL-SHF-312,Grassy Knob,37.612778,-89.436944,2010
IN-BOR-FYT3,Blackhawk Fire,38.995278,-85.419444,2010
IN-BOR-FYT4,Tracer Fire,38.991944,-85.419444,2010
MA-MAS-000001,Tekoa MTN,42.182778,-72.814722,2010
MD-MDS-3897,DOCTORS CREEK,38.374722,-75.980278,2010
MD-MDS-3898,BECKERS ISLAND,38.3625,-76.034444,2010
MI-HMF-100072,Exhaust,44.494722,-83.543333,2010
MI-HMF-100085,Noud Lake,44.021667,-86.029722,2010
MI-MIS-2010036005,Carney Dam Fire,45.996944,-88.398889,2010
MI-MIS-201020001,Meridian Boundary Complex,44.570556,-84.379167,2010
MI-MIS-201020002,Range 9,44.696111,-84.779722,2010
MN-DLR-0020,Nelson Prairie,47.476944,-95.925278,2010
MN-DLR-FA5H,Hill River,47.666111,-95.843611,2010
MN-MNS-10300561,AGASSIZ OLSON FIRE,47.478889,-96.398889,2010
MN-MNS-120250,McKinley Fire,48.948056,-96.549167,2010
MN-MNS-121-0280,Backburning fire,48.594444,-96.070278,2010
MN-MNS-121-0410,Karlstad West,45.661667,-94.885278,2010
MN-MNS-121-0760,Grygla 76,48.2305,-95.507944,2010
MN-MNS-1210140,Richardville Fire,48.926667,-96.831667,2010
MN-MNS-1210180,Beaches Lake Fire,48.843889,-96.533611,2010
MN-MNS-1210200,Extreme Fire,48.336111,-95.486111,2010
MN-MNS-1210230,Agassiz Fire,48.316667,-95.927778,2010
MN-MNS-1210350,MARSHALL 131,48.354167,-95.800833,2010
MN-MNS-13100051,Graceton Fire,48.757222,-94.892778,2010
MN-MNS-163-0068-10,Prairie Fire,46.854944,-96.473417,2010
MN-MNS-163001,Glacial Lakes Fire,45.536833,-95.484083,2010
MN-MNS-221009,Highway 11 Fire,47.313056,-93.745278,2010
MN-MNS-234062,BERRY FARM FIRE,47.308333,-93.032222,2010
MN-MNS-251-00821,Floodwood Lake - 82,47.159722,-93.012222,2010
MN-MNS-2530018,Full Moon Fire,47.321389,-91.547222,2010
MN-MNS-312006710,Rice Lake Fire,45.566944,-93.645278,2010
MN-MNS-33510039,Andover Fire,45.291111,-93.276389,2010
MN-RLA-00141,Red Lake 141,47.831389,-94.935278,2010
MN-RLA-00178,Red Lake 178,47.920556,-95.376111,2010
MN-RLA-0107,Red Lake 107,48.042028,-95.193056,2010
MO-MOS-2010001,KK RANCH ROAD,38.222222,-92.119444,2010
MO-MOS-20100014,COFFEY HOLLOW,37.970278,-93.041389,2010
MO-MOS-20100015,BEAVERDAM,36.730278,-90.619167,2010
MO-MOS-2010002,EXCELSIOR SCHOOL,37.809722,-92.900278,2010
MO-MOS-2010003,SIMMS VALLEY,37.008333,-91.801667,2010
MO-MOS-2010005,CELT,37.876667,-92.917222,2010
MO-MOS-2010006,Knobby Creek,38.211389,-93.123611,2010
MO-MOS-2010007,THRUSH,38.405,-93.611667,2010
MO-MOS-2010008,GREATHOUSE,38.06,-93.800278,2010
MO-MOS-2010010,FRANK POWELL,36.933056,-91.534167,2010
MO-MOS-2010011,ELM SPRING,36.970833,-90.835556,2010
MO-MOS-2010012,47th Road,37.725,-93.521389,2010
MO-MOS-2010013,CLEARBROOK TRAIL,37.800556,-92.956667,2010
MO-MOS-2010016,SWEAT ROAD,37.948611,-92.650556,2010
MO-MOS-2010017,Thornton Cemetary,37.049167,-90.357778,2010
MO-MOS-2010018,Devil's Run,36.981389,-90.801944,2010
MO-MOS-2010019,FIVE STAR,38.383611,-93.666667,2010
MO-MOS-2010020,TOWNSEND,37.843333,-91.407778,2010
MO-MOS-201009,MILLER,37.869167,-90.746389,2010
MO-MTF-000004,Blackjack 2,36.591944,-92.822778,2010
MO-MTF-000028,LaFawnduh #2,36.737778,-91.249444,2010
MO-MTF-000029,Air Strip,37.716667,-91.116667,2010
MO-MTF-000048,Radio Tower Fire,36.967778,-91.020556,2010
MO-MTF-000050,WALLACE,36.648889,-92.662222,2010
MO-MTF-000060,ANDERSON HOLLOW,37.513056,-91.124444,2010
MO-MTF-000064,Tate,36.509444,-93.873333,2010
MO-MTF-000068,Hudson,36.732222,-93.651667,2010
MO-MTF-000072,Young Hollow,37.672778,-91.301944,2010
MO-MTF-000090,Conaway,37.793333,-91.300556,2010
MO-MTF-000096,Devils Kitchen Mine,37.001667,-90.766389,2010
MO-MTF-000104,Panther Springs,36.723889,-91.218889,2010
MO-MTF-000106,Turner South,36.764167,-91.28,2010
MO-MTF-000108,Devereaux,36.848333,-93.069167,2010
MO-MTF-000111,Schoolhouse,36.7225,-91.213056,2010
MO-MTF-000112,Hickory Grove,37.6825,-91.084722,2010
MO-MTF-000114,WALKER HOLLOW,36.702222,-91.231111,2010
MO-MTF-000136,Hickory Hollow,37.421944,-91.374167,2010
MO-MTF-000167,TENNYSON HOLLOW,36.671389,-92.811667,2010
MO-MTF-2010004,SPARROW,37.822222,-92.936111,2010
NJ-NJS-A040708,Lake Owassa Fire,41.14,-74.81,2010
NJ-NJS-A080601,Sunfish Pond,41,-75.083333,2010
NJ-NJS-A110301,Raritan Center,40.496111,-74.323889,2010
NJ-NJS-B032008,Paramount Fire,39.75,-74.333333,2010
NJ-NJS-B062709,Ft. Dix Range 34,39.988889,-74.464444,2010
NJ-NJS-B070709,Ft. Dix Fire,40.018611,-74.525556,2010
NJ-NJS-B072503,Dan's Bridge,39.646111,-74.421111,2010
NY-GAP-000025,GREAT KILLS BLOWUP,40.546389,-74.123611,2010
NY-MZR-WF001,Dry Marsh,42.974136,-76.767778,2010
OH-OHS-SSF040710,Gwynn Road,38.750556,-83.272778,2010
OH-OHS-SSF0407102,White Gravel,38.926944,-82.816111,2010
OH-OHS-THSF041510,Park Cabin,39.383056,-82.755,2010
PA-PAS-06101009,GL 108,40.668333,-78.455833,2010
PA-PAS-11101007,Lehigh River,41.125556,-75.655833,2010
PA-PAS-11101020,Tunnel Road #1,41.120278,-75.866111,2010
PA-PAS-11102005,Shades Creek,41.149167,-75.648333,2010
PA-PAS-11102008,Devils Falls,41.285556,-75.747222,2010
PA-PAS-20101008,Yellow Rattler,41.511111,-76.885556,2010
WI-WIS-82050302010,STERLING FIRE,45.621389,-92.755833,2010
WI-WIS-82050372010,Skog Fire,45.749722,-92.752778,2010
WV-WVS-F2010400022,KROLLITZ #2,37.470556,-81.862222,2010
WV-WVS-F2010400023,LONGPOLE,37.503889,-81.846389,2010
WV-WVS-F2010400025,BAILEYSVILLE MOUNTAIN,37.591111,-81.678889,2010
WV-WVS-F2010400028,RT. 10 BEHIND OLD DOH,37.632222,-81.541111,2010
WV-WVS-F2010400031,JIM BRANCH,37.393889,-81.6775,2010
WV-WVS-F2010400034,SHORTPOLE,37.497222,-81.878889,2010
WV-WVS-F2010400035,MOHAWK BRANCH,37.505,-81.914167,2010
WV-WVS-F2010400040,LEATHERWOOD,37.623056,-81.801111,2010
WV-WVS-F2010400049,LITTLE SLATE CREEK,37.305278,-81.753611,2010
WV-WVS-F2010400051,SPEED BRANCH OF SYCAMORE CREEK,37.924444,-81.4425,2010
WV-WVS-F2010400056,FULTON CREEK,37.963889,-81.375278,2010
WV-WVS-F2010400068,LITTLE SLATE CREEK #2,37.326944,-81.747778,2010
WV-WVS-F2010400072,LILLYHAVEN,37.681111,-81.655556,2010
WV-WVS-F2010500037,CHERRY TREE HOLLOW OF FORK CR.,38.213333,-81.783611,2010
WV-WVS-F2010500040,MUDLICK BRANCH,37.576944,-81.890278,2010
WV-WVS-F2010500045,RIGHT FORK OF GILBERT CREEK,37.558611,-81.883333,2010
WV-WVS-F2010500046,UPPER SHEPARDTOWN,37.778611,-82.185278,2010
WV-WVS-F2010500048,JAMES CREEK,37.927222,-81.598333,2010
WV-WVS-F2010500074,DUVAL RIDGE OF FALLING ROCK,38.411389,-81.325278,2010
